file_path,file_size_bytes,relative_path,char_count,word_count,sentence_count,avg_sentence_length,avg_syllables_per_word,avg_letter_per_word,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,coleman_liau_index,dale_chall_score,linsear_write_formula,difficult_words,text_standard,reading_time_minutes,idea_density,lexical_cohesion,entity_cohesion,cohesion_score,pronoun_ratio,nlp_char_coverage,nlp_backend,nlp_error
/Volumes/X10/Archive/books/gutenberg/0/4/4-0.txt,2059,0/4/4-0.txt,2059,351,24,14.625,1.4615384615384615,4.501424501424501,68.34447115384619,7.359903846153845,9.496723646723646,10.504223727775692,7.0141935483870945,8.284330484330482,8.32064643874644,24.333333333333332,52,8.0,0.38943333333333335,0.4642857142857143,0.14889726935045158,0.014906832298136646,0.08535533547016433,0.09226190476190477,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/4/old/getty11.txt,10105,0/4/old/getty11.txt,9887,1591,76,20.93421052631579,1.5738529226901319,4.752357008170962,52.43881905620432,11.145806593006718,13.904796718383011,13.280916534363119,12.283798761609908,10.349717159019484,9.924937407787224,12.8,264,13.0,1.8598999999999999,0.547741935483871,0.10749472472461809,0.03333333333333333,0.0725340838687795,0.07677419354838709,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/5/5-0.txt,28007,0/5/5-0.txt,28007,4730,106,44.62264150943396,1.56553911205074,4.740380549682875,29.098409988431968,20.286191710877976,23.092185567832782,18.19259498083814,23.828774839580817,11.030866807610991,10.359780904703019,14.2,596,11.0,5.3850999999999996,0.49054599532611004,0.0967305076623364,0.05129477942247571,0.05847709272064377,0.027405991077119184,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/5/old/const11.txt,43757,0/5/old/const11.txt,42759,7062,204,34.61764705882353,1.5904842820730671,4.799490229396771,37.14311797191266,16.67859688140337,19.505512519366288,16.663300170852576,19.245135526020498,11.181988105352595,10.303841156479585,8.428571428571429,969,17.0,8.1921,0.5190146931719966,0.09078494259543111,0.05027085555860764,0.06003117981299035,0.039037741284932294,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/6/6-0.txt,6745,0/6/6-0.txt,6745,1237,76,16.276315789473685,1.395311236863379,4.240097008892482,72.27120883504236,7.222435752882614,9.51780198272561,10.367091270482366,7.350937910852878,6.97396928051738,7.673287882397991,16.25,173,7.0,1.2691000000000001,0.48663967611336034,0.07998772151983813,0.0,0.06633868720026993,0.11902834008097166,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/6/old/liber11.txt,15306,0/6/old/liber11.txt,15020,2547,130,19.592307692307692,1.5060855908912445,4.538280329799765,59.533966702908415,9.822809972516684,12.422710277551268,12.299655913859898,10.642832249909716,9.011228896741265,9.078082152154874,17.0,401,10.0,2.8207666666666666,0.530441703143653,0.08238783718193393,0.016162453377538334,0.06441927048361239,0.0947075208913649,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/7/7-0.txt,2246,0/7/7-0.txt,2244,321,15,21.4,1.6292834890965733,5.090342679127726,47.2766168224299,11.981545171339565,13.170591900311528,12.913307274991674,14.037353846153842,12.340809968847356,13.404575514018692,21.666666666666668,97,13.0,0.39876666666666666,0.6842105263157895,0.03802686615186615,0.006756756756756757,0.02589278658357606,0.03289473684210526,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/7/old/7.txt,10373,0/7/old/7.txt,10141,1576,67,23.52238805970149,1.614213197969543,4.8623096446700504,46.39733957117966,12.63144707932419,15.221137964997348,14.142139781272043,14.31207731060784,11.143020304568527,11.075126691416017,21.666666666666668,313,11.0,1.883,0.5912361020274689,0.08325326906175118,0.03685503685503686,0.0614008283729603,0.06409417920209287,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/7/old/mayfl11.txt,10516,0/7/old/mayfl11.txt,10281,1595,69,23.115942028985508,1.6163009404388715,4.877115987460815,46.63325927945118,12.497568488483036,15.039480259870068,14.046536153873902,14.177160540677292,11.20677115987461,11.059451978556176,13.6,321,14.0,1.911,0.592496765847348,0.08314591533120903,0.03685503685503686,0.06134572489864946,0.06403622250970246,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/8/8-0.txt,4283,0/8/8-0.txt,4283,746,30,24.866666666666667,1.4302949061662198,4.518766756032171,60.59238427167115,10.985479892761393,13.485540661304737,12.281387856049985,12.954065690190852,9.218498659517426,8.976133315460233,12.4,126,13.0,0.8166666666666667,0.4731182795698925,0.08839594799490531,0.034482758620689655,0.059328744499105135,0.05510752688172043,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/9/9-0.txt,21370,0/9/9-0.txt,21318,3641,137,26.576642335766422,1.5915957154627849,4.6981598461961,45.2107105010455,13.555719953409767,16.43126116391382,15.004425040499662,14.569695653479918,10.335567151881353,9.31310574439123,22.0,597,15.0,4.101066666666666,0.4537885095753539,0.10574450698364728,0.023643410852713178,0.06625818003186296,0.06938662225922843,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/0/9/old/9.txt,41767,0/9/old/9.txt,40978,6693,262,25.545801526717558,1.65112804422531,4.895413118183177,41.22057890892049,13.85617351727851,17.043361698390594,15.572236188522044,15.101376173194843,11.434692962796952,10.221166257443404,23.0,969,11.0,7.897633333333333,0.5091631032376298,0.11146321553149065,0.05441176470588235,0.0743814584908531,0.057269395235186316,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10000/10000-0.txt,82095,1/0/0/0/10000/10000-0.txt,80320,14490,310,46.74193548387097,1.425879917184265,4.36183574879227,38.76249449008216,19.464737861484007,21.77475901066364,14.476002349781805,23.198073711776424,8.865383022774324,10.366074603174603,8.333333333333334,802,8.0,15.293833333333334,0.45480008402772915,0.14108518376844276,0.02672447135914986,0.08464602583565928,0.0861284223793852,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10000/old/10000-0.txt,101553,1/0/0/0/10000/old/10000-0.txt,99400,17501,428,40.89018691588785,1.4748300097137306,4.491800468544654,40.56084145859225,17.760167011818286,20.282707530197207,15.070186780719453,20.8952063363431,9.52855265413405,10.421231752257683,16.0,1144,16.0,19.0134,0.47317471425239094,0.13758769265486692,0.0461876543428304,0.0875200149738845,0.07878469792395615,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10000/old/old/10000.txt,101762,1/0/0/0/10000/old/old/10000.txt,99860,17559,435,40.36551724137931,1.4754826584657441,4.494902898798337,41.038167093798066,17.56324709403371,20.091761882598764,15.011662762009863,20.652131454865646,9.537137650207871,10.401078541783269,16.0,1156,16.0,19.0974,0.4727124468518842,0.137262614425935,0.04201610621100512,0.08606667743443852,0.07892131166637545,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10000/old/old/magna01.txt,96835,1/0/0/0/10000/old/old/magna01.txt,94990,16818,411,40.91970802919708,1.4548697823760257,4.436020929955999,42.2195127613532,17.536149563423965,19.909326902961983,14.488377455303631,20.68294913973198,9.205553573552148,10.28162709132464,8.285714285714286,1167,9.0,18.087766666666667,0.4701202477833111,0.12783605719881022,0.02773739823194423,0.07963222229893524,0.08332321146605126,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10001/10001-0.txt,31242,1/0/0/0/10001/10001-0.txt,30657,5560,274,20.291970802919707,1.3205035971223023,4.180755395683454,74.52404531848973,7.905811059181854,10.56283148663551,9.856719995430755,9.365830836398747,6.989676258992805,8.547882830961509,17.75,650,9.0,5.691933333333334,0.5020065669463699,0.056781174766308944,0.021111111111111112,0.06548738363006304,0.11856986501276906,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10001/old/10001.txt,52522,1/0/0/0/10001/old/10001.txt,51564,8792,409,21.496332518337407,1.4648544131028207,4.5361692447679705,61.08953914538891,10.078851756764873,13.057131733449616,12.330225910428567,11.6258215333824,9.132802547770702,9.609255854510991,24.0,1086,10.0,9.7328,0.5281805425631432,0.0734854713648882,0.04033755274261604,0.06810938970094232,0.09050514499532274,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10002/10002-0.txt,285573,1/0/0/0/10002/10002-0.txt,280305,50926,2938,17.33356024506467,1.351745670188116,4.2570199897891055,74.88375265334477,7.120687403794992,9.362046020030347,9.399867099296122,8.351162998518674,7.183045988296744,7.857580448030321,7.2857142857142865,3238,7.0,53.289833333333334,0.44863929526506213,0.07924685800844122,0.0066056910569105695,0.06565673821029004,0.11111766556551833,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10002/old/10002-8.txt,306913,1/0/0/0/10002/old/10002-8.txt,301221,54170,3072,17.633463541666668,1.3727709064057596,4.309580948864685,72.80061582328109,7.485747476837968,9.804723795843334,9.821542233361077,8.738627492314492,7.51694295735647,8.063796919228047,22.333333333333332,3605,8.0,57.33233333333333,0.45580955559263586,0.08058265398079538,0.00962570588509824,0.06575923952071679,0.10706935869625675,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10002/old/10002.txt,306904,1/0/0/0/10002/old/10002.txt,301214,54170,3072,17.633463541666668,1.372752446003323,4.309525567657375,72.80217757332723,7.485529644089208,9.804723795843334,9.821542233361077,8.738019200954554,7.5166217463540725,8.063796919228047,22.333333333333332,3604,8.0,57.3307,0.45581964477733694,0.08058153406363047,0.00962570588509824,0.0657582045333193,0.10706737365122919,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10003/10003-0.txt,360070,1/0/0/0/10003/10003-0.txt,353597,61339,2901,21.14408824543261,1.4822380540928284,4.5621545835439115,59.976411054632635,10.146603454014095,12.405531416466463,12.170147857976264,11.500436004695274,9.260578098762615,8.909797063088327,7.555555555555555,4331,12.0,67.94783333333334,0.49482252162069024,0.07510078793752498,0.01757447545689555,0.059648229731612455,0.08626942580041683,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10003/old/10003-8.txt,380841,1/0/0/0/10003/old/10003-8.txt,373953,64564,3037,21.259137306552518,1.4948423269933708,4.583637940648039,58.793314770210046,10.340203008077257,12.658911722075812,12.377765526820632,11.660788652656898,9.392757573880179,9.029999428111466,22.333333333333332,4653,10.0,71.86223333333334,0.4985000468735352,0.07682827389865515,0.020529360784742032,0.060477710774698636,0.08407549764069873,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10003/old/10003.txt,380829,1/0/0/0/10003/old/10003.txt,374502,64577,3045,21.207553366174057,1.497917215107546,4.591278628613903,58.58553693523497,10.356368951076927,12.691330806494092,12.416523962653418,11.670928276114246,9.433686916394382,9.025589313794079,22.333333333333332,4679,10.0,71.99056666666667,0.498430006404949,0.07705174522302392,0.020768223770407178,0.0606270063642099,0.0840610500991986,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10004/10004-0.txt,281543,1/0/0/0/10004/10004-0.txt,276583,48063,2608,18.429064417177916,1.466429477976822,4.514137694276262,64.0695657797253,8.901202962825888,11.467916052537896,11.342553602506165,9.952212321764314,8.775840043276531,8.844431333976406,8.714285714285714,4814,9.0,52.78653333333333,0.504780154986523,0.08545745648635253,0.01796046375539463,0.05835937637887528,0.0716602088948787,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10004/old/10004-8.txt,302765,1/0/0/0/10004/old/10004-8.txt,297385,51284,2745,18.682695810564663,1.481729194290617,4.553661960845488,62.517773915290704,9.1806558587495,11.809713532087967,11.624192398755177,10.264911132635696,9.026885578348022,9.001135739190982,17.5,5135,9.0,56.80826666666667,0.5089416419386745,0.08674044427961417,0.020871028823900694,0.05912799185877136,0.0697725024727992,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10004/old/10004.txt,302762,1/0/0/0/10004/old/10004.txt,297401,51285,2745,18.683060109289617,1.4820317831724676,4.553963147119041,62.4918051326803,9.184368484058073,11.81523437812162,11.629089310825808,10.26612654587288,9.028663351857269,9.001067272890005,17.5,5138,9.0,56.812,0.5089218595450049,0.08673885568430355,0.020871028823900694,0.05912746232700115,0.0697725024727992,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10005/10005-0.txt,413551,1/0/0/0/10005/10005-0.txt,406646,70388,2150,32.73860465116279,1.4863613115872023,4.559768710575666,47.85914931879246,14.717119290682476,17.547337069875812,14.663018817688254,17.262718224117094,9.742527135307153,9.421395056652099,15.5,5568,15.0,77.86543333333334,0.4580388692579505,0.08506922318402976,0.01226953176813901,0.06753972024755411,0.10528040579049355,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10005/old/10005-8.txt,434781,1/0/0/0/10005/old/10005-8.txt,427456,73622,2289,32.16339012669288,1.4957621363179485,4.58437695254136,47.6476822889083,14.60371535796202,17.462351513989752,14.725519979039877,17.093113704307676,9.869085327755293,9.499620971342889,15.5,5869,15.0,81.88576666666667,0.46294349719465416,0.08659132572037327,0.016053550395423187,0.06840240950364007,0.10256235239512375,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10005/old/10005.txt,434772,1/0/0/0/10005/old/10005.txt,427459,73623,2289,32.16382699868939,1.495809733371365,4.584409763253331,47.6432121531128,14.60444738327097,17.46300713160023,14.72613470087121,17.093219299279525,9.86928813006805,9.49958467166749,15.5,5869,15.0,81.88646666666666,0.4629581598525698,0.08659933848664238,0.016053550395423187,0.06840414704368626,0.10255955224899324,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10006/10006-0.txt,74696,1/0/0/0/10006/10006-0.txt,73524,13283,372,35.706989247311824,1.400888353534593,4.381540314687947,52.077251204951935,14.866208378159808,17.19478847164174,13.014996544262992,17.745930839505995,8.783964465858617,9.585978922934075,16.75,1692,17.0,14.035233333333334,0.4658093797276853,0.09427885377837704,0.013239728609121747,0.07524951233390655,0.11822995461422088,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10006/old/10006-8.txt,95848,1/0/0/0/10006/old/10006-8.txt,94258,16496,507,32.536489151873766,1.4604146459747818,4.528976721629486,50.259384461381615,14.332123591733197,16.889474419236414,13.851245180797847,16.895546538146185,9.558317167798254,9.904224750390746,23.333333333333332,2092,10.0,18.042966666666665,0.4861111111111111,0.09926310113254352,0.03054094848573376,0.07782635806679385,0.10367502458210423,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10006/old/10006.txt,95843,1/0/0/0/10006/old/10006.txt,94261,16496,507,32.536489151873766,1.460596508244423,4.529401066925315,50.243998913369964,14.334269566514966,16.889474419236414,13.851245180797847,16.896402279425253,9.560778370514065,9.904224750390746,23.333333333333332,2094,10.0,18.043666666666663,0.48614269034597185,0.09925219436203954,0.03054094848573376,0.07782059881525256,0.1036686535979844,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10007/10007-0.txt,161394,1/0/0/0/10007/10007-0.txt,155950,28117,1409,19.95528743789922,1.3962015862289718,4.3235409183056515,68.46172905556128,8.667740818282564,10.96536354364139,10.61746205500615,9.830157498687171,7.793221182914252,7.9946508595445485,2.6470588235294117,2458,8.0,29.64896666666667,0.4585554323328444,0.07538054527268774,0.011045897405798803,0.07626943264517505,0.14238185525703861,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10007/old/10007-0.txt,161406,1/0/0/0/10007/old/10007-0.txt,155956,28117,1409,19.95528743789922,1.3962015862289718,4.3235409183056515,68.46172905556128,8.667740818282564,10.96536354364139,10.61746205500615,9.830157498687171,7.793221182914252,7.9946508595445485,2.6470588235294117,2458,8.0,29.64896666666667,0.4585554323328444,0.07538054527268774,0.011045897405798803,0.07626943264517505,0.14238185525703861,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10007/old/old/10007-8.txt,180150,1/0/0/0/10007/old/old/10007-8.txt,176454,31274,1532,20.41383812010444,1.4275756219223636,4.406823559506299,65.34205669346206,9.216789205524627,11.657253608341065,11.24891023850924,10.45977542688398,8.309579842680822,8.326661467003262,12.0,2823,12.0,33.616099999999996,0.46723105646043905,0.07196461737320539,0.015281245184157806,0.07353569782835516,0.1333612309277023,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10007/old/old/10007.txt,180129,1/0/0/0/10007/old/old/10007.txt,176434,31274,1532,20.41383812010444,1.4276395728080833,4.406311952420541,65.33664644853017,9.217543825976119,11.65341655519788,11.244973996746776,10.45676536137831,8.306612521583425,8.326661467003262,11.833333333333334,2824,9.0,33.61143333333333,0.46724820549135737,0.0719626196905173,0.015281245184157806,0.07353360103498387,0.1333569382302765,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10007/old/old/20041201-10007-8.txt,180079,1/0/0/0/10007/old/old/20041201-10007-8.txt,176382,31263,1532,20.406657963446474,1.4276620925694912,4.406742794997281,65.34202913572288,9.215009298064121,11.650492248488337,11.242348774618659,10.455227715900449,8.308601221891692,8.326589180705525,11.5,2823,9.0,33.602799999999995,0.46725481357460236,0.07185831615345752,0.015298338679167694,0.0734959472147989,0.13333118681177153,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10007/old/old/20041201-10007.txt,180070,1/0/0/0/10007/old/old/20041201-10007.txt,176374,31263,1532,20.406657963446474,1.427726065956562,4.406614848223139,65.3366169871767,9.21576418403156,11.650492248488337,11.242348774618659,10.454023266341572,8.30785913060167,8.326589180705525,11.5,2824,9.0,33.60093333333334,0.46727196625776746,0.07185615941554947,0.015298338679167694,0.07349379735689944,0.1333268939759812,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10007/old/old/old-2024-09-12/10007-0.txt,180908,1/0/0/0/10007/old/old/old-2024-09-12/10007-0.txt,175084,31133,1527,20.388343156516044,1.4267176308097518,4.401053544470497,65.44052012963122,9.196721874596328,11.632034015248308,11.23323556775733,10.398805857734004,8.274300581376671,8.313650748710177,16.5,2793,9.0,33.3795,0.46851581508515816,0.07916593735712162,0.01823284446858591,0.07681338145204038,0.13304136253041363,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10008/10008-0.txt,385985,1/0/0/0/10008/10008-0.txt,377239,66265,5628,11.774164889836532,1.384531804119822,4.385044895495359,77.752832008279,5.33939959565015,7.57513037908409,8.737354736906113,6.352319354906047,7.119281672074248,8.213689855982508,3.6923076923076925,5022,8.0,71.90516666666667,0.48332646551592573,0.04662865767748701,0.0030612819646276897,0.05596932331736073,0.1182180303099675,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10008/10008-8.txt,407292,1/0/0/0/10008/10008-8.txt,398125,69504,5763,12.060385216033316,1.3996316758747698,4.419975828729282,76.18486922672068,5.629204009575279,7.921529777021061,9.006503990528582,6.643699697257691,7.381543508287294,8.350990715601071,22.0,5350,7.0,75.94229999999999,0.48747102811912363,0.04789766676261626,0.004650519796505198,0.05575651543535464,0.11472135974694246,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10008/10008.txt,407283,1/0/0/0/10008/10008.txt,398129,69504,5763,12.060385216033316,1.399775552486188,4.420090930018416,76.1726972653947,5.630901753590013,7.922105283466734,9.00698572521162,6.643970612675712,7.382211095764273,8.350990715601071,22.0,5352,7.0,75.94323333333334,0.48747849916912045,0.04789714470180022,0.004650519796505198,0.055755783990324624,0.11471968747266843,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10008/old/10008-8.txt,407292,1/0/0/0/10008/old/10008-8.txt,398125,69504,5763,12.060385216033316,1.3996316758747698,4.419975828729282,76.18486922672068,5.629204009575279,7.921529777021061,9.006503990528582,6.643699697257691,7.381543508287294,8.350990715601071,22.0,5350,7.0,75.94229999999999,0.48747102811912363,0.04789766676261626,0.004650519796505198,0.05575651543535464,0.11472135974694246,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10008/old/10008.txt,407283,1/0/0/0/10008/old/10008.txt,398129,69504,5763,12.060385216033316,1.399775552486188,4.420090930018416,76.1726972653947,5.630901753590013,7.922105283466734,9.00698572521162,6.643970612675712,7.382211095764273,8.350990715601071,22.0,5352,7.0,75.94323333333334,0.48747849916912045,0.04789714470180022,0.004650519796505198,0.055755783990324624,0.11471968747266843,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10009/10009-0.txt,483016,1/0/0/0/10009/10009-0.txt,474933,86941,3181,27.331342345174473,1.360554859042339,4.26039498050402,63.99074644466603,11.123770851317648,13.260092406720943,11.03095534900617,13.179718558865922,7.8272851704029165,8.381297230853775,6.125,5035,8.0,90.21133333333334,0.4606705164851697,0.08861422463397078,0.011114007646854362,0.06441161534071041,0.09350661374130609,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/0/10009/old/10009.txt,504226,1/0/0/0/10009/old/10009.txt,495724,90164,3318,27.17420132610006,1.372809547047602,4.291679606051195,63.113497973781335,11.207091172340728,13.39263869556136,11.2802600673179,13.249000862650824,8.00247327092853,8.487897681369258,12.6,5367,13.0,94.2284,0.46453559852464515,0.08948125271520826,0.013672608537234787,0.06494980055234932,0.0916955404046049,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/1/10010/10010-0.txt,65181,1/0/0/1/10010/10010-0.txt,64148,10705,294,36.41156462585034,1.6317608594114899,4.8389537599252685,31.830293198549896,17.865288345137213,21.256825756925846,17.807679801874567,20.228142944169917,11.453003269500236,10.630129672700466,13.8,1735,18.0,12.442033333333335,0.4790810608890549,0.0872428263830099,0.007266865079365078,0.060329030512361825,0.0864774000747105,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/1/10010/old/10010.txt,86348,1/0/0/1/10010/old/10010.txt,84897,13922,429,32.45221445221445,1.6491883350093377,4.907915529377963,34.37466918921237,16.526785989473826,19.945402373329394,17.233419466829215,18.623205805530382,11.753799741416461,10.758225800053511,22.666666666666668,2122,17.0,16.452333333333332,0.5000363240101707,0.09540798404690726,0.030403097739781153,0.06736383438173546,0.07628042135851798,1.0,nltk,
/Volumes/X10/Archive/books/gutenberg/1/0/0/1/10011/10011-0.txt,134385,1/0/0/1/10011/10011-0.txt,130911,23320,1897,12.293094359515024,1.3288593481989708,4.324785591766724,81.93600836745934,4.884847108958716,6.678815788402922,7.580919114893856,6.209203670925408,6.875900514579762,8.812607977659045,8.666666666666666,661,7.0,24.834133333333334,0.6158811237520315,0.059768170042267074,0.007797270955165692,0.023187396825009126,0.0019967494775946135,1.0,nltk,
